driverId,circuitId,lap,statusId,position_lap,driver_name
1,34,50,1,2,Lewis Hamilton
815,1,30,1,4,Sergio Pérez
855,1,3,1,14,Guanyu Zhou
848,4,8,12,17,Alexander Albon
844,9,32,1,7,Charles Leclerc
839,21,23,11,11,Esteban Ocon
822,39,34,5,14,Valtteri Bottas
847,32,5,1,4,George Russell
840,73,5,1,7,Lance Stroll
856,9,33,1,17,Nyck de Vries
857,70,49,11,19,Oscar Piastri
815,3,56,32,3,Sergio Pérez
825,32,26,11,17,Kevin Magnussen
856,6,41,11,12,Nyck de Vries
839,32,52,11,8,Esteban Ocon
844,1,4,1,1,Charles Leclerc
815,79,15,1,4,Sergio Pérez
855,77,25,1,15,Guanyu Zhou
852,11,50,12,20,Yuki Tsunoda
847,7,34,1,4,George Russell
848,70,23,1,10,Alexander Albon
842,73,17,1,8,Pierre Gasly
1,11,49,1,1,Lewis Hamilton
20,18,51,1,8,Sebastian Vettel
807,70,10,75,8,Nico Hülkenberg
846,11,27,1,2,Lando Norris
807,77,17,1,9,Nico Hülkenberg
844,14,44,1,2,Charles Leclerc
848,7,2,1,10,Alexander Albon
817,3,11,1,20,Daniel Ricciardo
830,7,42,1,1,Max Verstappen
832,4,8,1,11,Carlos Sainz
815,13,27,1,2,Sergio Pérez
817,39,54,1,17,Daniel Ricciardo
830,11,19,1,1,Max Verstappen
822,39,18,5,17,Valtteri Bottas
817,11,11,11,13,Daniel Ricciardo
1,70,29,1,5,Lewis Hamilton
847,11,34,1,2,George Russell
20,79,46,4,14,Sebastian Vettel
822,73,37,11,12,Valtteri Bottas
844,7,28,1,4,Charles Leclerc
832,1,6,1,4,Carlos Sainz
20,73,41,1,6,Sebastian Vettel
855,34,4,16,19,Guanyu Zhou
840,18,59,1,13,Lance Stroll
849,18,71,1,16,Nicholas Latifi
847,4,11,1,2,George Russell
839,15,26,5,13,Esteban Ocon
830,7,50,1,1,Max Verstappen
852,73,49,1,11,Yuki Tsunoda
20,18,33,1,7,Sebastian Vettel
1,39,64,1,3,Lewis Hamilton
847,70,6,1,11,George Russell
844,15,7,1,2,Charles Leclerc
854,79,10,1,10,Mick Schumacher
842,22,26,1,17,Pierre Gasly
825,39,66,1,15,Kevin Magnussen
839,4,41,1,9,Esteban Ocon
825,3,2,1,5,Kevin Magnussen
852,6,40,12,9,Yuki Tsunoda
832,7,31,1,2,Carlos Sainz
847,21,29,1,5,George Russell
840,7,49,1,12,Lance Stroll
844,3,21,5,2,Charles Leclerc
842,21,4,11,14,Pierre Gasly
840,6,26,1,14,Lance Stroll
844,24,15,1,2,Charles Leclerc
847,11,69,1,7,George Russell
855,24,12,11,14,Guanyu Zhou
825,1,33,3,14,Kevin Magnussen
815,70,60,1,4,Sergio Pérez
1,32,63,1,2,Lewis Hamilton
855,6,58,11,16,Guanyu Zhou
1,18,44,1,3,Lewis Hamilton
840,70,6,11,11,Lance Stroll
857,3,5,10,16,Oscar Piastri
842,70,8,1,9,Pierre Gasly
854,15,18,11,13,Mick Schumacher
822,18,31,1,6,Valtteri Bottas
855,22,10,1,18,Guanyu Zhou
817,79,13,1,12,Daniel Ricciardo
825,70,21,11,14,Kevin Magnussen
822,9,13,1,17,Valtteri Bottas
840,34,21,1,10,Lance Stroll
848,34,5,1,14,Alexander Albon
855,77,8,1,11,Guanyu Zhou
839,18,34,1,8,Esteban Ocon
825,6,13,34,11,Kevin Magnussen
825,1,31,3,14,Kevin Magnussen
830,6,64,1,3,Max Verstappen
815,1,32,1,4,Sergio Pérez
20,15,52,1,7,Sebastian Vettel
855,18,57,1,11,Guanyu Zhou
854,21,51,11,17,Mick Schumacher
832,14,37,1,4,Carlos Sainz
817,9,10,1,12,Daniel Ricciardo
832,18,20,1,9,Carlos Sainz
842,21,24,11,13,Pierre Gasly
830,3,23,32,2,Max Verstappen
846,79,6,4,9,Lando Norris
20,22,12,1,6,Sebastian Vettel
854,32,14,11,18,Mick Schumacher
854,70,10,11,7,Mick Schumacher
856,14,3,1,8,Nyck de Vries
849,34,30,130,16,Nicholas Latifi
846,11,32,1,2,Lando Norris
832,18,30,1,3,Carlos Sainz
855,32,16,11,13,Guanyu Zhou
825,73,44,1,15,Kevin Magnussen
844,6,8,1,6,Charles Leclerc
807,79,1,1,11,Nico Hülkenberg
817,39,62,1,17,Daniel Ricciardo
840,11,10,11,15,Lance Stroll
848,70,71,1,11,Alexander Albon
842,13,36,1,9,Pierre Gasly
822,7,27,1,8,Valtteri Bottas
855,4,3,75,16,Guanyu Zhou
849,4,45,12,16,Nicholas Latifi
847,1,9,5,7,George Russell
847,6,17,1,8,George Russell
20,32,7,11,14,Sebastian Vettel
846,6,5,11,10,Lando Norris
832,4,9,1,11,Carlos Sainz
842,14,21,1,13,Pierre Gasly
4,4,7,1,7,Fernando Alonso
825,70,49,11,16,Kevin Magnussen
825,79,36,33,13,Kevin Magnussen
840,1,33,1,6,Lance Stroll
842,34,28,1,15,Pierre Gasly
854,69,42,1,15,Mick Schumacher
4,11,12,11,9,Fernando Alonso
832,39,69,1,5,Carlos Sainz
830,3,50,32,2,Max Verstappen
839,1,19,1,16,Esteban Ocon
848,11,56,11,11,Alexander Albon
822,21,46,1,6,Valtteri Bottas
848,39,69,1,12,Alexander Albon
847,73,13,1,4,George Russell
4,18,29,1,5,Fernando Alonso
830,11,50,1,2,Max Verstappen
852,3,20,1,11,Yuki Tsunoda
815,6,1,1,3,Sergio Pérez
844,4,2,1,19,Charles Leclerc
825,4,55,12,16,Kevin Magnussen
815,9,23,1,9,Sergio Pérez
848,6,66,11,15,Alexander Albon
852,69,15,1,16,Yuki Tsunoda
848,1,54,1,7,Alexander Albon
825,77,35,1,8,Kevin Magnussen
830,18,51,1,10,Max Verstappen
815,15,7,1,1,Sergio Pérez
807,77,20,1,13,Nico Hülkenberg
1,9,27,1,1,Lewis Hamilton
4,3,17,1,9,Fernando Alonso
830,9,29,1,1,Max Verstappen
846,11,24,1,2,Lando Norris
840,1,15,1,7,Lance Stroll
846,7,30,1,17,Lando Norris
848,77,11,23,14,Alexander Albon
815,34,40,1,3,Sergio Pérez
839,4,62,1,8,Esteban Ocon
815,39,34,1,3,Sergio Pérez
840,24,39,1,9,Lance Stroll
852,69,1,1,14,Yuki Tsunoda
825,11,64,11,18,Kevin Magnussen
848,77,1,130,15,Alexander Albon
855,1,58,1,10,Guanyu Zhou
822,77,3,11,15,Valtteri Bottas
817,24,16,1,8,Daniel Ricciardo
847,11,58,1,8,George Russell
855,11,50,11,17,Guanyu Zhou
855,22,16,1,17,Guanyu Zhou
844,7,14,1,4,Charles Leclerc
1,21,31,11,14,Lewis Hamilton
839,3,5,1,10,Esteban Ocon
817,34,19,1,7,Daniel Ricciardo
830,14,33,1,2,Max Verstappen
847,13,31,1,6,George Russell
839,79,4,1,10,Esteban Ocon
815,1,6,1,4,Sergio Pérez
830,11,45,1,3,Max Verstappen
815,77,20,1,1,Sergio Pérez
842,9,5,130,8,Pierre Gasly
825,15,42,1,11,Kevin Magnussen
847,15,39,12,14,George Russell
854,11,4,11,12,Mick Schumacher
854,14,1,1,17,Mick Schumacher
849,14,21,11,19,Nicholas Latifi
846,73,44,1,9,Lando Norris
852,6,29,12,9,Yuki Tsunoda
856,3,1,11,20,Nyck de Vries
849,24,5,130,19,Nicholas Latifi
840,32,27,11,18,Lance Stroll
854,24,30,11,14,Mick Schumacher
844,18,70,1,4,Charles Leclerc
840,4,12,1,4,Lance Stroll
830,13,42,1,1,Max Verstappen
832,7,2,1,11,Carlos Sainz
856,9,40,1,17,Nyck de Vries
20,7,61,1,12,Sebastian Vettel
849,7,4,1,20,Nicholas Latifi
4,39,72,1,7,Fernando Alonso
825,3,45,11,15,Kevin Magnussen
1,22,19,1,5,Lewis Hamilton
822,73,42,11,18,Valtteri Bottas
822,69,13,20,14,Valtteri Bottas
817,21,3,11,19,Daniel Ricciardo
856,14,18,1,8,Nyck de Vries
817,11,52,11,13,Daniel Ricciardo
846,7,38,1,16,Lando Norris
830,77,29,1,2,Max Verstappen
847,14,47,1,3,George Russell
839,21,59,11,11,Esteban Ocon
825,24,5,11,18,Kevin Magnussen
854,34,8,1,14,Mick Schumacher
848,79,22,1,14,Alexander Albon
855,6,33,11,18,Guanyu Zhou
830,15,19,1,7,Max Verstappen
20,11,62,11,11,Sebastian Vettel
832,14,26,1,3,Carlos Sainz
840,39,15,1,6,Lance Stroll
855,18,21,1,15,Guanyu Zhou
817,3,15,1,15,Daniel Ricciardo
839,18,1,1,14,Esteban Ocon
854,24,40,11,16,Mick Schumacher
825,1,27,11,7,Kevin Magnussen
844,21,43,1,3,Charles Leclerc
847,9,39,1,5,George Russell
844,18,5,1,6,Charles Leclerc
815,39,60,1,5,Sergio Pérez
822,70,37,11,17,Valtteri Bottas
1,3,28,1,8,Lewis Hamilton
849,73,47,11,15,Nicholas Latifi
854,79,13,1,10,Mick Schumacher
848,34,35,1,11,Alexander Albon
4,6,78,1,2,Fernando Alonso
855,70,29,11,19,Guanyu Zhou
20,4,50,11,12,Sebastian Vettel
849,70,9,140,16,Nicholas Latifi
822,73,20,11,15,Valtteri Bottas
856,3,19,11,14,Nyck de Vries
858,73,32,1,17,Logan Sargeant
817,21,47,11,18,Daniel Ricciardo
844,6,63,1,4,Charles Leclerc
1,21,52,11,14,Lewis Hamilton
842,77,22,1,14,Pierre Gasly
807,77,3,1,12,Nico Hülkenberg
847,73,8,1,5,George Russell
856,79,36,1,18,Nyck de Vries
4,6,12,1,7,Fernando Alonso
858,11,19,31,17,Logan Sargeant
855,11,65,11,17,Guanyu Zhou
822,6,12,1,10,Valtteri Bottas
848,77,15,23,11,Alexander Albon
842,39,34,1,17,Pierre Gasly
840,70,51,1,9,Lance Stroll
832,7,27,1,5,Carlos Sainz
817,70,70,11,9,Daniel Ricciardo
839,3,19,26,18,Esteban Ocon
4,6,75,1,2,Fernando Alonso
1,70,34,1,5,Lewis Hamilton
848,77,3,130,15,Alexander Albon
832,15,50,1,3,Carlos Sainz
852,7,7,3,16,Yuki Tsunoda
840,6,18,1,17,Lance Stroll
842,79,26,22,10,Pierre Gasly
844,7,36,1,4,Charles Leclerc
855,1,9,1,14,Guanyu Zhou
849,14,38,11,14,Nicholas Latifi
20,22,18,1,6,Sebastian Vettel
848,70,5,11,13,Alexander Albon
846,69,24,1,9,Lando Norris
847,11,37,1,9,George Russell
848,70,34,1,10,Alexander Albon
4,3,48,1,3,Fernando Alonso
815,18,46,1,3,Sergio Pérez
846,7,36,1,12,Lando Norris
832,73,21,1,5,Carlos Sainz
840,21,38,11,10,Lance Stroll
830,73,28,1,2,Max Verstappen
839,24,44,1,8,Esteban Ocon
822,32,23,11,8,Valtteri Bottas
847,4,34,1,4,George Russell
4,7,53,1,6,Fernando Alonso
846,3,49,1,17,Lando Norris
822,7,57,1,9,Valtteri Bottas
840,7,20,1,9,Lance Stroll
842,69,48,1,13,Pierre Gasly
1,1,22,1,4,Lewis Hamilton
822,13,2,1,12,Valtteri Bottas
849,22,13,1,8,Nicholas Latifi
830,18,12,1,17,Max Verstappen
1,79,55,1,6,Lewis Hamilton
848,79,35,1,14,Alexander Albon
815,6,54,12,17,Sergio Pérez
846,9,50,1,6,Lando Norris
830,73,22,1,2,Max Verstappen
847,32,21,1,4,George Russell
822,1,49,1,15,Valtteri Bottas
852,11,49,11,16,Yuki Tsunoda
852,3,32,1,14,Yuki Tsunoda
815,4,36,1,1,Sergio Pérez
815,77,1,1,2,Sergio Pérez
842,79,31,22,9,Pierre Gasly
856,4,38,11,13,Nyck de Vries
848,15,22,130,16,Alexander Albon
848,39,43,1,12,Alexander Albon
848,70,5,1,10,Alexander Albon
852,77,5,1,14,Yuki Tsunoda
842,79,33,22,9,Pierre Gasly
839,70,35,11,11,Esteban Ocon
854,18,28,1,13,Mick Schumacher
842,21,35,11,13,Pierre Gasly
1,1,33,1,2,Lewis Hamilton
842,14,23,1,13,Pierre Gasly
842,4,4,11,12,Pierre Gasly
832,11,25,1,6,Carlos Sainz
855,4,10,1,16,Guanyu Zhou
849,70,12,140,16,Nicholas Latifi
830,70,46,1,1,Max Verstappen
846,11,34,1,7,Lando Norris
817,32,9,11,12,Daniel Ricciardo
832,7,30,1,5,Carlos Sainz
852,9,49,1,14,Yuki Tsunoda
844,32,6,1,6,Charles Leclerc
840,13,6,1,9,Lance Stroll
846,77,22,1,13,Lando Norris
854,21,48,11,17,Mick Schumacher
849,18,45,1,18,Nicholas Latifi
842,24,48,11,14,Pierre Gasly
825,11,53,11,18,Kevin Magnussen
825,11,40,11,15,Kevin Magnussen
822,15,58,1,11,Valtteri Bottas
1,39,5,1,4,Lewis Hamilton
840,11,69,11,10,Lance Stroll
858,11,7,31,17,Logan Sargeant
815,4,66,1,4,Sergio Pérez
842,77,18,1,14,Pierre Gasly
4,70,59,1,6,Fernando Alonso
815,15,41,1,1,Sergio Pérez
832,9,40,1,2,Carlos Sainz
822,77,12,11,19,Valtteri Bottas
815,6,20,12,16,Sergio Pérez
854,14,24,1,9,Mick Schumacher
832,77,41,1,6,Carlos Sainz
815,73,6,1,2,Sergio Pérez
840,21,44,11,10,Lance Stroll
815,73,36,1,1,Sergio Pérez
847,3,57,1,4,George Russell
848,7,19,1,11,Alexander Albon
830,32,34,1,2,Max Verstappen
825,13,30,11,18,Kevin Magnussen
844,13,26,1,3,Charles Leclerc
842,79,6,22,7,Pierre Gasly
830,18,35,1,15,Max Verstappen
844,18,20,1,16,Charles Leclerc
846,4,39,11,16,Lando Norris
825,24,52,11,18,Kevin Magnussen
839,79,6,1,16,Esteban Ocon
822,11,49,11,12,Valtteri Bottas
846,69,15,1,14,Lando Norris
839,7,20,1,6,Esteban Ocon
848,39,68,1,12,Alexander Albon
839,11,40,11,11,Esteban Ocon
822,77,37,11,18,Valtteri Bottas
839,4,64,1,7,Esteban Ocon
1,22,18,1,5,Lewis Hamilton
1,70,69,1,7,Lewis Hamilton
842,13,34,1,11,Pierre Gasly
1,1,23,1,6,Lewis Hamilton
839,39,39,1,9,Esteban Ocon
855,13,10,1,18,Guanyu Zhou
840,11,65,11,11,Lance Stroll
847,13,36,1,6,George Russell
848,34,25,1,11,Alexander Albon
858,79,3,11,20,Logan Sargeant
848,13,14,1,10,Alexander Albon
20,21,17,1,9,Sebastian Vettel
854,4,53,11,10,Mick Schumacher
858,13,4,1,13,Logan Sargeant
844,7,43,1,4,Charles Leclerc
842,69,56,1,11,Pierre Gasly
847,15,25,12,16,George Russell
1,79,54,1,6,Lewis Hamilton
4,4,4,1,6,Fernando Alonso
1,4,62,1,2,Lewis Hamilton
817,21,49,11,18,Daniel Ricciardo
1,70,20,1,4,Lewis Hamilton
832,79,49,1,5,Carlos Sainz
852,15,29,3,12,Yuki Tsunoda
844,77,46,1,2,Charles Leclerc
4,13,25,1,8,Fernando Alonso
852,4,41,1,10,Yuki Tsunoda
822,22,25,1,15,Valtteri Bottas
849,9,48,1,11,Nicholas Latifi
847,77,36,1,5,George Russell
817,32,58,11,9,Daniel Ricciardo
849,3,22,1,18,Nicholas Latifi
839,39,25,1,10,Esteban Ocon
846,70,62,11,7,Lando Norris
839,73,47,1,9,Esteban Ocon
848,73,20,11,17,Alexander Albon
822,14,3,11,20,Valtteri Bottas
4,11,31,1,8,Fernando Alonso
856,14,6,1,8,Nyck de Vries
839,77,1,1,6,Esteban Ocon
839,21,1,11,13,Esteban Ocon
839,4,28,1,6,Esteban Ocon
840,11,5,11,14,Lance Stroll
848,70,11,1,9,Alexander Albon
844,70,48,1,1,Charles Leclerc
847,6,47,1,5,George Russell
1,73,49,1,4,Lewis Hamilton
832,79,57,1,5,Carlos Sainz
852,15,8,3,10,Yuki Tsunoda
848,73,28,11,15,Alexander Albon
855,3,50,11,13,Guanyu Zhou
840,7,27,1,19,Lance Stroll
854,18,63,1,13,Mick Schumacher
848,3,42,1,16,Alexander Albon
1,79,51,1,6,Lewis Hamilton
842,73,5,1,19,Pierre Gasly
840,9,36,1,12,Lance Stroll
846,9,8,1,5,Lando Norris
847,6,59,1,5,George Russell
817,73,49,1,8,Daniel Ricciardo
4,1,33,11,6,Fernando Alonso
822,7,65,1,10,Valtteri Bottas
825,32,30,11,17,Kevin Magnussen
4,4,56,11,9,Fernando Alonso
4,4,12,1,7,Fernando Alonso
855,77,34,1,17,Guanyu Zhou
844,15,42,1,2,Charles Leclerc
815,11,16,1,6,Sergio Pérez
847,79,14,1,10,George Russell
839,70,51,11,12,Esteban Ocon
849,4,58,12,17,Nicholas Latifi
839,73,32,1,10,Esteban Ocon
846,79,20,1,17,Lando Norris
825,32,27,11,17,Kevin Magnussen
1,77,47,1,5,Lewis Hamilton
858,3,42,11,14,Logan Sargeant
855,4,22,75,13,Guanyu Zhou
856,70,27,11,16,Nyck de Vries
822,7,47,1,10,Valtteri Bottas
846,3,10,12,13,Lando Norris
852,32,38,130,15,Yuki Tsunoda
840,4,27,11,17,Lance Stroll
846,15,23,1,5,Lando Norris
855,24,23,11,16,Guanyu Zhou
849,3,10,1,19,Nicholas Latifi
842,9,22,130,8,Pierre Gasly
822,7,46,1,7,Valtteri Bottas
842,22,16,1,16,Pierre Gasly
855,7,44,11,17,Guanyu Zhou
844,1,16,1,1,Charles Leclerc
846,24,7,1,7,Lando Norris
4,4,10,11,13,Fernando Alonso
846,70,63,11,7,Lando Norris
1,77,13,1,11,Lewis Hamilton
825,69,50,1,8,Kevin Magnussen
825,79,8,1,7,Kevin Magnussen
807,6,46,12,16,Nico Hülkenberg
815,3,27,1,2,Sergio Pérez
852,18,5,11,17,Yuki Tsunoda
855,32,19,11,13,Guanyu Zhou
855,79,19,1,11,Guanyu Zhou
20,15,13,1,9,Sebastian Vettel
847,39,46,1,3,George Russell
847,14,21,1,2,George Russell
846,18,40,6,8,Lando Norris
825,34,3,130,12,Kevin Magnussen
854,39,53,1,15,Mick Schumacher
817,69,29,1,13,Daniel Ricciardo
815,3,57,1,2,Sergio Pérez
1,39,47,1,2,Lewis Hamilton
852,9,22,1,18,Yuki Tsunoda
854,9,9,1,14,Mick Schumacher
825,79,50,1,10,Kevin Magnussen
815,24,31,1,2,Sergio Pérez
822,3,33,1,9,Valtteri Bottas
844,21,23,1,3,Charles Leclerc
852,4,22,11,9,Yuki Tsunoda
847,3,48,1,7,George Russell
4,77,32,103,8,Fernando Alonso
854,1,41,11,12,Mick Schumacher
842,7,26,1,13,Pierre Gasly
20,70,20,11,13,Sebastian Vettel
807,7,43,11,15,Nico Hülkenberg
832,70,50,1,4,Carlos Sainz
855,15,6,4,19,Guanyu Zhou
822,3,57,1,8,Valtteri Bottas
822,73,19,11,14,Valtteri Bottas
815,7,52,1,6,Sergio Pérez
4,77,47,1,3,Fernando Alonso
817,73,38,1,9,Daniel Ricciardo
815,21,55,1,2,Sergio Pérez
855,70,61,11,14,Guanyu Zhou
815,6,17,12,17,Sergio Pérez
832,39,5,1,3,Carlos Sainz
844,77,8,1,8,Charles Leclerc
852,32,11,130,11,Yuki Tsunoda
4,6,42,1,7,Fernando Alonso
852,3,24,1,11,Yuki Tsunoda
858,3,16,11,13,Logan Sargeant
20,6,53,1,11,Sebastian Vettel
856,7,43,11,18,Nyck de Vries
839,3,17,26,19,Esteban Ocon
854,69,20,1,13,Mick Schumacher
839,34,17,1,8,Esteban Ocon
847,9,14,1,5,George Russell
848,1,18,1,13,Alexander Albon
4,3,38,1,5,Fernando Alonso
855,3,24,1,13,Guanyu Zhou
844,9,34,1,10,Charles Leclerc
832,11,26,1,3,Carlos Sainz
842,1,41,1,10,Pierre Gasly
817,24,58,1,9,Daniel Ricciardo
846,4,3,11,20,Lando Norris
20,70,6,11,18,Sebastian Vettel
825,3,12,1,6,Kevin Magnussen
844,39,67,1,3,Charles Leclerc
848,11,48,11,11,Alexander Albon
815,14,37,1,5,Sergio Pérez
1,11,29,1,4,Lewis Hamilton
855,32,27,11,13,Guanyu Zhou
847,77,40,1,4,George Russell
855,39,22,1,13,Guanyu Zhou
4,7,68,1,7,Fernando Alonso
857,9,44,1,4,Oscar Piastri
847,7,26,23,19,George Russell
852,32,30,130,16,Yuki Tsunoda
842,24,31,11,16,Pierre Gasly
852,77,35,1,10,Yuki Tsunoda
830,9,22,1,6,Max Verstappen
830,14,30,1,2,Max Verstappen
840,1,18,1,14,Lance Stroll
849,69,37,1,14,Nicholas Latifi
848,3,48,1,10,Alexander Albon
848,6,12,11,13,Alexander Albon
1,6,74,1,4,Lewis Hamilton
842,6,33,1,4,Pierre Gasly
807,7,40,11,14,Nico Hülkenberg
854,11,21,11,12,Mick Schumacher
822,24,22,11,11,Valtteri Bottas
822,14,36,11,17,Valtteri Bottas
4,70,44,1,5,Fernando Alonso
20,15,53,1,7,Sebastian Vettel
855,11,57,11,18,Guanyu Zhou
1,7,48,1,3,Lewis Hamilton
832,77,23,1,3,Carlos Sainz
839,7,64,1,6,Esteban Ocon
849,39,48,11,19,Nicholas Latifi
849,4,6,12,18,Nicholas Latifi
848,18,3,1,17,Alexander Albon
825,11,27,11,16,Kevin Magnussen
842,77,3,1,11,Pierre Gasly
822,4,57,11,20,Valtteri Bottas
817,13,37,1,15,Daniel Ricciardo
839,69,5,1,17,Esteban Ocon
844,73,31,1,3,Charles Leclerc
842,6,42,1,12,Pierre Gasly
855,73,12,25,14,Guanyu Zhou
825,15,13,1,18,Kevin Magnussen
855,70,18,11,18,Guanyu Zhou
807,1,4,1,9,Nico Hülkenberg
832,14,52,1,4,Carlos Sainz
839,18,49,1,9,Esteban Ocon
817,34,29,1,8,Daniel Ricciardo
840,4,1,11,14,Lance Stroll
847,79,12,1,5,George Russell
840,22,27,1,12,Lance Stroll
852,11,7,11,11,Yuki Tsunoda
848,3,38,1,17,Alexander Albon
830,79,32,1,1,Max Verstappen
832,79,3,1,3,Carlos Sainz
830,34,7,1,2,Max Verstappen
842,70,25,1,8,Pierre Gasly
825,15,7,1,16,Kevin Magnussen
815,6,45,1,1,Sergio Pérez
815,6,56,12,16,Sergio Pérez
807,73,24,11,10,Nico Hülkenberg
848,6,50,11,18,Alexander Albon
847,4,6,1,3,George Russell
855,9,13,1,16,Guanyu Zhou
846,21,30,1,4,Lando Norris
4,34,38,1,6,Fernando Alonso
825,39,16,1,19,Kevin Magnussen
847,77,43,1,4,George Russell
20,70,15,11,12,Sebastian Vettel
830,6,29,1,1,Max Verstappen
849,73,18,11,19,Nicholas Latifi
825,69,45,1,6,Kevin Magnussen
4,18,59,1,9,Fernando Alonso
842,39,69,1,11,Pierre Gasly
849,7,42,1,18,Nicholas Latifi
815,39,44,1,5,Sergio Pérez
815,79,34,1,4,Sergio Pérez
817,79,23,1,8,Daniel Ricciardo
825,13,7,11,11,Kevin Magnussen
854,7,17,5,7,Mick Schumacher
4,9,51,1,5,Fernando Alonso
4,77,22,1,2,Fernando Alonso
4,14,29,34,7,Fernando Alonso
848,32,50,11,13,Alexander Albon
839,70,50,11,12,Esteban Ocon
846,70,28,11,9,Lando Norris
839,6,47,1,4,Esteban Ocon
854,79,56,1,16,Mick Schumacher
825,14,7,11,14,Kevin Magnussen
20,18,52,1,8,Sebastian Vettel
852,70,12,11,11,Yuki Tsunoda
858,6,9,12,15,Logan Sargeant
817,69,30,1,14,Daniel Ricciardo
854,70,26,11,9,Mick Schumacher
830,1,35,1,1,Max Verstappen
807,3,44,1,20,Nico Hülkenberg
4,22,10,1,8,Fernando Alonso
848,34,39,1,12,Alexander Albon
825,4,64,11,18,Kevin Magnussen
825,21,43,1,8,Kevin Magnussen
817,15,10,1,12,Daniel Ricciardo
1,77,26,1,6,Lewis Hamilton
832,7,42,1,5,Carlos Sainz
4,13,1,1,4,Fernando Alonso
825,6,62,130,19,Kevin Magnussen
822,7,56,1,9,Valtteri Bottas
840,15,26,1,9,Lance Stroll
847,79,49,1,6,George Russell
825,15,29,1,14,Kevin Magnussen
846,69,27,1,9,Lando Norris
807,73,9,11,14,Nico Hülkenberg
849,7,64,1,16,Nicholas Latifi
830,6,20,1,4,Max Verstappen
840,79,34,1,11,Lance Stroll
840,3,46,1,6,Lance Stroll
856,79,16,1,19,Nyck de Vries
846,1,48,1,5,Lando Norris
1,77,17,1,7,Lewis Hamilton
822,39,5,5,18,Valtteri Bottas
855,32,35,11,10,Guanyu Zhou
1,18,20,1,3,Lewis Hamilton
825,79,12,1,7,Kevin Magnussen
848,39,9,1,15,Alexander Albon
852,14,10,11,14,Yuki Tsunoda
846,3,31,1,20,Lando Norris
842,3,7,1,18,Pierre Gasly
857,11,57,1,5,Oscar Piastri
855,39,47,1,14,Guanyu Zhou
817,73,19,1,6,Daniel Ricciardo
1,39,15,1,3,Lewis Hamilton
4,7,8,1,3,Fernando Alonso
825,21,48,1,9,Kevin Magnussen
847,11,64,1,8,George Russell
807,11,2,11,9,Nico Hülkenberg
846,77,9,1,20,Lando Norris
825,7,44,1,14,Kevin Magnussen
822,6,41,1,10,Valtteri Bottas
848,39,6,1,15,Alexander Albon
852,11,21,11,13,Yuki Tsunoda
854,11,30,11,16,Mick Schumacher
846,69,18,1,13,Lando Norris
822,11,52,131,10,Valtteri Bottas
852,18,32,11,14,Yuki Tsunoda
856,79,2,1,19,Nyck de Vries
842,4,41,1,14,Pierre Gasly
852,21,34,1,9,Yuki Tsunoda
4,9,50,1,5,Fernando Alonso
822,9,24,1,16,Valtteri Bottas
4,13,17,1,6,Fernando Alonso
840,11,39,11,12,Lance Stroll
854,24,35,11,17,Mick Schumacher
840,79,24,1,12,Lance Stroll
848,18,21,1,11,Alexander Albon
822,1,4,1,12,Valtteri Bottas
854,18,26,1,13,Mick Schumacher
1,79,2,1,13,Lewis Hamilton
1,77,46,1,10,Lewis Hamilton
815,77,36,1,1,Sergio Pérez
822,18,26,1,9,Valtteri Bottas
830,32,21,1,1,Max Verstappen
848,73,27,1,14,Alexander Albon
830,7,59,1,1,Max Verstappen
842,79,57,1,8,Pierre Gasly
832,7,66,1,2,Carlos Sainz
842,6,1,1,17,Pierre Gasly
822,24,19,11,13,Valtteri Bottas
20,18,47,1,10,Sebastian Vettel
4,79,32,1,10,Fernando Alonso
855,70,32,11,14,Guanyu Zhou
847,73,8,1,9,George Russell
807,6,47,12,16,Nico Hülkenberg
832,3,57,1,4,Carlos Sainz
848,4,38,11,19,Alexander Albon
842,39,3,1,12,Pierre Gasly
4,9,4,1,8,Fernando Alonso
848,6,4,26,15,Alexander Albon
4,79,24,1,2,Fernando Alonso
846,1,53,1,8,Lando Norris
830,1,20,95,5,Max Verstappen
4,70,16,11,10,Fernando Alonso
857,4,52,11,13,Oscar Piastri
846,77,14,1,12,Lando Norris
847,13,37,1,6,George Russell
840,21,52,11,10,Lance Stroll
844,14,26,1,1,Charles Leclerc
830,15,15,1,7,Max Verstappen
840,7,56,1,13,Lance Stroll
852,79,10,1,13,Yuki Tsunoda
849,70,13,140,18,Nicholas Latifi
848,4,37,12,17,Alexander Albon
854,39,30,1,14,Mick Schumacher
844,79,43,1,7,Charles Leclerc
822,70,33,11,18,Valtteri Bottas
825,11,5,11,10,Kevin Magnussen
822,7,6,1,16,Valtteri Bottas
832,4,52,1,5,Carlos Sainz
832,3,21,1,3,Carlos Sainz
807,13,37,1,14,Nico Hülkenberg
852,79,49,1,16,Yuki Tsunoda
846,77,42,1,16,Lando Norris
839,3,2,1,10,Esteban Ocon
839,9,31,48,9,Esteban Ocon
1,21,49,11,14,Lewis Hamilton
855,79,5,47,14,Guanyu Zhou
840,11,5,11,10,Lance Stroll
844,24,31,1,3,Charles Leclerc
855,70,7,11,14,Guanyu Zhou
815,11,34,1,6,Sergio Pérez
825,11,23,11,18,Kevin Magnussen
855,1,21,1,13,Guanyu Zhou
815,13,41,1,2,Sergio Pérez
848,69,7,1,12,Alexander Albon
